"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","EVAP","MDPR","MNPN","MXPN","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT05","WT11"
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-04",,,,,,"0.0","0.0","0.0",,"33.9","13.9","33.3",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-05",,,,,,"0.0","0.0","0.0",,,,"30.0",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-06",,,,,,"0.0","0.0","0.0",,"33.9","12.8","32.2",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-07",,,,,,"0.0","0.0","0.0",,"33.9",,"33.3",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-08",,,,,,"0.0","0.0","0.0",,"33.9","12.2","32.2",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-09",,,,,,"0.0","0.0","0.0",,,"12.8","32.2",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-10",,,,,,"0.0","0.0","0.0",,"32.2","11.1","29.4",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-11",,,,,,"0.0","0.0","0.0",,"31.1","12.8","28.3",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-12",,,,,,"0.0","0.0","0.0",,,"11.7","18.9",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-13",,,,,,"2.8","0.0","0.0",,"19.4","7.8","18.3",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-14",,,,,,"0.0","0.0","0.0",,"25.6","7.8","25.6",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-15",,,,,,"0.0","0.0","0.0",,"32.2","10.6","30.6",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-16",,,,,,"0.0","0.0","0.0",,"31.7","10.6","31.1",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-17",,,,,,"0.0","0.0","0.0",,"32.8","15.0","26.7",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-18",,,,,,"0.0","0.0","0.0",,"28.3","12.8","28.3",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-19",,,,,,"0.0","0.0","0.0",,"32.8",,"31.7",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-20",,,,,,"0.0","0.0","0.0",,"36.1","16.7","34.4",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-21",,,,,,"0.0","0.0","0.0",,"36.7","15.6","36.7",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-22",,,,,,"0.0","0.0","0.0",,"37.2","17.8","30.0",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-23",,,,,,"0.0","0.0","0.0",,"30.6","12.2","30.6",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-24",,,,,,"0.0","0.0","0.0",,"31.1","10.6","30.6",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-06-25",,,,,,"0.0","0.0","0.0",,"32.2",,"32.2",,,,,,,
