STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,EVAP,MDPR,MNPN,MXPN,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-07-16,,9.1,,21.7,36.7,0,0,0,37.8,20,33.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-07-17,,7.4,,20,36.7,0,0,0,37.8,18.9,35,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-07-18,,7.6,,20.6,37.2,0,0,0,38.3,18.9,36.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-07-19,,7.4,,22.8,36.1,0.3,0,0,36.7,22.2,26.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-07-20,,3.8,,20.6,33.9,0.8,0,0,34.4,18.3,32.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-07-21,,7.6,,21.7,36.7,0,0,0,35.6,20,32.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-07-22,,6.6,,21.1,35,0,0,0,35.6,18.9,31.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-07-23,,6.1,,21.1,33.9,0,0,0,35.6,18.3,30,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-07-24,,8.4,,20.6,35.6,0,0,0,36.7,19.4,35,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-07-25,,3.3,,22.2,35.6,4.1,0,0,35.6,18.9,26.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-07-26,,7.9,,20.6,36.1,1.8,0,0,32.2,17.8,32.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-07-27,,4.8,,20.6,36.1,0.3,0,0,33.9,17.2,33.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-07-28,,6.1,,21.7,35,1.3,0,0,33.3,18.9,30.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-07-29,,8.9,,19.4,35.6,0,0,0,35.6,16.7,34.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-07-30,,3.8,,18.9,36.1,0,0,0,35.6,16.1,34.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-07-31,,8.1,,20,36.1,0,0,0,36.7,17.8,35,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-01,,9.7,,20,36.7,0,0,0,37.8,17.8,37.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-02,,7.9,,20.6,35.6,0,0,0,37.2,18.3,35.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-03,,7.1,,20.6,36.1,0,0,0,37.2,20.6,31.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-04,,7.1,,20,34.4,0,0,0,35,18.9,33.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-05,,6.9,,20.6,35.6,0,0,0,33.9,19.4,33.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-06,,7.1,,19.4,34.4,0,0,0,33.9,17.8,25.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-07,,4.8,,18.3,30.6,0,0,0,29.4,16.7,27.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-08,,5.8,,19.4,32.8,0,0,0,30.6,18.3,28.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-09,,4.8,,18.9,32.8,0,0,0,32.2,17.2,28.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-10,,6.4,,18.3,34.4,2,0,0,32.2,17.2,29.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-11,,7.6,,18.9,35,0,0,0,34.4,17.2,33.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-12,,7.4,,19.4,34.4,0,0,0,34.4,17.8,32.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-13,,4.8,,18.9,33.3,2.3,0,0,34.4,18.9,32.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-14,,8.1,,20,32.8,0,0,0,33.3,19.4,27.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-15,,6.4,,17.8,30.6,0,0,0,28.3,16.7,27.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-16,,3.8,,16.1,32.8,0,0,0,31.7,12.8,28.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-17,,8.9,,17.2,33.3,0,0,0,33.3,13.9,32.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-18,,5.6,,18.3,33.9,0,0,0,35,15,33.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-19,,7.1,,18.3,32.8,0,0,0,34.4,15,32.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-20,,8.9,,18.9,34.4,0,0,0,35.6,17.8,35,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-21,,2.5,,18.9,33.3,0,0,0,35,16.7,30,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-22,,5.3,,19.4,33.9,0,0,0,33.3,17.2,26.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-23,,4.3,,18.9,32.8,0.5,0,0,32.2,16.1,31.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-24,,9.1,,18.9,33.3,0,0,0,33.3,16.7,26.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-25,,8.4,,17.8,33.9,0,0,0,36.1,15,32.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-26,,5.8,,18.9,34.4,0,0,0,36.1,17.8,32.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-27,,5.8,,18.9,34.4,0,0,0,36.7,16.1,33.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-28,,7.1,,17.8,33.9,0,0,0,36.7,15.6,34.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-29,,5.8,,18.9,34.4,0,0,0,36.7,16.1,35,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-30,,7.6,,20.6,35,0,0,0,35.6,19.4,30.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-08-31,,1.8,,20,32.2,5.1,0,0,30.6,17.8,23.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-01,,3.8,,17.2,32.8,0,0,0,32.2,13.9,30.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-02,,5.6,,18.3,33.3,0,0,0,35,15,32.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-03,,6.4,,18.9,33.9,0,0,0,36.7,16.1,34.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-04,,5.8,,18.9,33.9,0,0,0,35.6,15.6,33.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-05,,5.3,,18.3,32.8,0,0,0,36.1,16.1,35,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-06,,6.1,,18.3,31.7,0,0,0,35.6,15.6,31.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-07,,5.6,,18.3,31.7,0,0,0,33.3,15.6,28.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-08,,5.1,,18.9,31.1,1,0,0,32.2,16.1,28.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-09,,2.5,,17.2,26.1,0,0,0,28.3,14.4,23.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-10,,4.6,,16.7,31.7,0,0,0,30.6,13.3,30,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-11,,4.1,,17.8,32.8,0,0,0,33.3,15,32.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-12,,5.1,,18.3,30.6,0,0,0,32.8,15.6,29.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-13,,5.1,,17.8,31.1,0,0,0,31.7,15.6,28.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-14,,6.6,,18.9,30,0.3,0,0,29.4,17.2,18.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-15,,2,,15,22.2,20.3,0,0,18.9,11.1,17.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-16,,3.6,,11.7,25,0,0,0,20,6.7,18.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-17,,3.3,,12.2,26.1,0,0,0,26.1,8.3,23.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-18,,4.6,,13.9,26.7,0,0,0,28.3,10.6,26.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-19,,3,,14.4,24.4,1.5,0,0,26.7,10,17.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-20,,3.8,,10,25,0,0,0,26.1,6.1,23.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-21,,5.6,,14.4,26.1,0,0,0,24.4,11.7,12.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-22,,2,,11.1,22.8,7.9,0,0,13.9,5,10,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-23,,0,,7.8,15.6,1.3,0,0,11.1,3.9,8.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-24,,0.5,,7.2,12.2,23.4,0,0,8.3,3.3,6.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-25,,1.8,,6.1,21.1,0.3,0,0,17.2,3.3,14.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-26,,3.3,,8.3,22.2,0,0,0,19.4,3.3,17.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-27,,1.8,,9.4,22.8,0,0,0,22.8,5,20,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-28,,3,,12.8,21.7,0,0,0,20,10,19.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-29,,3,,11.7,25,0,0,0,23.3,8.3,21.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-09-30,,2,,12.8,23.3,0,0,0,21.7,10,18.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-01,,0,,12.8,20,2.8,0,0,19.4,8.9,11.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-02,,2.5,,7.2,17.2,0,0,0,12.2,3.3,11.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-03,,2.3,,5.6,18.9,0,0,0,18.9,1.1,17.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-04,,2.3,,8.9,18.9,0,0,0,21.1,8.9,18.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-05,,3.3,,7.8,20.6,0,0,0,19.4,2.8,16.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-06,,1.5,,8.9,20.6,0,0,0,17.2,3.9,15,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-07,,3.3,,7.8,21.1,0,0,0,23.9,3.3,22.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-08,,1.3,,9.4,20,0,0,0,22.2,6.7,7.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-09,,2.5,,6.1,16.1,0,0,0,13.9,1.7,11.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-10,,3,,5.6,17.8,0,0,0,18.3,1.1,16.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-11,,,,,,0,0,0,23.9,5.6,20.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-12,,,,,,0,0,0,20.6,7.2,13.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-13,,,,,,0,0,0,20,0.6,17.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-14,,,,,,0,0,0,17.2,3.3,8.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-15,,,,,,0,0,0,15.6,-1.1,12.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-16,,,,,,0,0,0,20.6,0,17.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-17,,,,,,0,0,0,25,1.1,19.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-18,,,,,,0,0,0,23.9,3.3,18.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-19,,,,,,0,0,0,25,5.6,20.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-20,,,,,,0,0,0,22.2,8.9,9.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-21,,,,,,0,0,0,12.8,0,10.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-22,,,,,,0,0,0,20,3.3,17.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-23,,,,,,0,0,0,18.9,5.6,16.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-24,,,,,,0,0,0,17.8,2.8,15,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-25,,,,,,0,0,0,22.2,1.7,18.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-26,,,,,,0,0,0,18.9,3.3,14.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-27,,,,,,0,0,0,16.7,2.8,12.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-28,,,,,,0,0,0,17.2,2.2,14.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-29,,,,,,0,0,0,21.1,2.8,17.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-30,,,,,,0,0,0,17.8,3.9,13.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-10-31,,,,,,0,0,0,15,2.2,11.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-01,,,,,,0,0,0,21.7,2.8,18.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-02,,,,,,0,0,0,21.7,11.7,18.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-03,,,,,,0,0,0,18.9,12.2,15.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-04,,,,,,0,0,0,15.6,11.7,12.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-05,,,,,,3.8,0,0,16.1,5.6,12.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-06,,,,,,0,0,0,12.8,4.4,8.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-07,,,,,,0.3,0,0,8.3,2.8,5,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-08,,,,,,0,0,0,8.3,-3.9,6.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-09,,,,,,0,0,0,18.9,0,15,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-10,,,,,,0,0,0,16.7,6.1,12.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-11,,,,,,0,0,0,14.4,1.1,11.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-12,,,,,,0,0,0,13.3,-1.1,10.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-13,,,,,,0,0,0,20.6,1.1,15.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-14,,,,,,0,0,0,16.7,8.3,12.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-15,,,,,,0,0,0,19.4,1.7,16.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-16,,,,,,0,0,0,17.2,8.9,16.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-17,,,,,,7.4,0,0,16.1,3.3,3.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-18,,,,,,0,0,0,6.1,-3.9,3.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-19,,,,,,0,0,0,10.6,-3.9,6.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-20,,,,,,0,0,0,12.2,1.1,8.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-21,,,,,,0,0,0,17.8,6.7,14.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-22,,,,,,0,0,0,18.9,3.9,13.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-23,,,,,,0,0,0,20,3.9,11.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-24,,,,,,0,0,0,19.4,8.9,13.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-25,,,,,,0,0,0,16.7,2.8,12.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-26,,,,,,0,0,0,19.4,3.9,15.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-27,,,,,,0,0,0,,5.6,5.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-28,,,,,,0,0,0,8.9,1.1,6.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-29,,,,,,0,0,0,10,-0.6,7.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-11-30,,,,,,0,0,0,12.2,-2.2,7.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-01,,,,,,0,0,0,10,1.1,7.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-02,,,,,,0,0,0,17.2,-1.7,12.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-03,,,,,,0,0,0,17.8,3.3,3.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-04,,,,,,0,3,0,3.3,-2.2,-1.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-05,,,,,,0,0,0,2.8,-7.2,0.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-06,,,,,,0,0,0,2.2,-7.8,-0.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-07,,,,,,0,0,0,2.8,-7.2,0,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-08,,,,,,0,0,0,5,-7.8,1.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-09,,,,,,0,0,0,5.6,-8.3,1.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-10,,,,,,0,0,0,6.1,-8.3,1.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-11,,,,,,0,0,0,6.1,-7.8,1.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-12,,,,,,0,0,0,6.1,-7.2,2.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-13,,,,,,0,0,0,2.2,-8.9,0,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-14,,,,,,0,0,0,3.3,-1.7,1.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-15,,,,,,0,0,0,6.7,-7.2,2.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-16,,,,,,0,0,0,2.8,-3.3,0.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-17,,,,,,0.3,5,0,2.8,-1.7,0.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-18,,,,,,0,0,0,5.6,-5.6,2.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-19,,,,,,0,0,0,11.7,-5.6,6.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-20,,,,,,0,0,0,13.9,1.1,1.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-21,,,,,,0.8,15,25,1.1,-3.9,-0.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-22,,,,,,0,0,0,3.9,-8.9,1.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-23,,,,,,0.3,0,0,6.1,0,3.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-24,,,,,,0,0,0,3.3,-8.3,0,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-25,,,,,,9.1,36,25,5.6,-1.7,2.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-26,,,,,,0,0,0,6.1,-5,2.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-27,,,,,,0,0,0,8.9,-5.6,3.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-28,,,,,,0,0,0,11.1,-5,3.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-29,,,,,,0,0,0,15,-3.9,7.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-30,,,,,,0,0,0,13.9,-0.6,8.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2017-12-31,,,,,,0,0,0,13.9,-3.3,3.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-01,,,,,,0,0,0,8.3,-5.6,3.9,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-02,,,,,,0,0,0,7.2,-6.1,0,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-03,,,,,,0,0,0,5,-7.2,0.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-04,,,,,,0,0,0,7.2,-7.2,3.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-05,,,,,,0,0,0,10.6,-4.4,5.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-06,,,,,,3.6,0,0,5.6,0,2.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-07,,,,,,0.8,0,0,9.4,0.6,6.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-08,,,,,,0,0,0,9.4,-2.2,6.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-09,,,,,,3.6,0,0,7.8,4.4,7.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-10,,,,,,6.6,0,0,7.8,4.4,4.4,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-11,,,,,,0,0,0,8.3,0.6,6.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-12,,,,,,0,0,0,10,4.4,7.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-13,,,,,,0,0,0,10.6,-2.8,7.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-14,,,,,,0,0,0,10,-3.9,6.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-15,,,,,,0,0,0,8.9,-3.3,6.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-16,,,,,,0,0,0,11.1,-2.2,7.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-17,,,,,,0,0,0,11.7,-2.8,7.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-18,,,,,,0,0,0,12.8,-1.1,10.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-19,,,,,,0,0,0,13.3,3.3,10.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-20,,,,,,11.7,122,127,10.6,-1.7,-1.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-21,,,,,,0.3,13,76,2.2,-5.6,-0.6,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-22,,,,,,0,0,51,1.1,-9.4,-1.1,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-23,,,,,,0,0,25,5,-6.1,2.2,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-24,,,,,,0,0,25,10.6,-6.1,6.7,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-25,,,,,,0,0,0,8.3,0,3.3,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-26,,,,,,2.3,33,51,5,-3.3,2.8,,
USC00427064,"PROVO BYU, UT US",40.2458,-111.6508,1392.9,2018-01-27,,,,,,0,0,25,8.9,-6.1,5.6,,
